,score,num_features,feature,region,boot_n
222,0.598546302698203,24,topic7,6,0
223,0.5982457944690045,25,topic5,6,0
224,0.5986849707919573,26,topic32,6,0
225,0.597615557783217,27,topic37,6,0
226,0.5959751406500615,28,topic40,6,0
227,0.596264770969811,29,topic1,6,0
228,0.5956247812722577,30,topic49,6,0
229,0.5930307448869169,31,topic27,6,0
230,0.5918011073212099,32,topic19,6,0
231,0.5314021720762473,0,topic23,7,0
232,0.558994307930875,1,topic29,7,0
233,0.5715281454971592,2,topic4,7,0
234,0.5871078686077064,3,topic50,7,0
235,0.5950525974674254,4,topic15,7,0
236,0.6017629517897201,5,topic2,7,0
237,0.613156594649132,6,topic35,7,0
238,0.6185959073913323,7,topic39,7,0
239,0.623987323243488,8,topic58,7,0
240,0.6338482350982351,9,topic37,7,0
241,0.6452781716985156,10,topic7,7,0
242,0.6414103355545601,11,topic48,7,0
243,0.6387648396919974,12,topic30,7,0
244,0.6403133973964603,13,topic10,7,0
245,0.6424658653049309,14,topic6,7,0
246,0.6469340207164672,15,topic53,7,0
247,0.6495309060396666,16,topic34,7,0
248,0.6525587429010531,17,topic19,7,0
249,0.6540790614857779,18,topic59,7,0
250,0.654155805529102,19,topic44,7,0
251,0.654292006392915,20,topic1,7,0
252,0.6558602121434698,21,topic57,7,0
253,0.6532723916792704,22,topic26,7,0
254,0.6503796063335324,23,topic49,7,0
255,0.6517441381352802,24,topic38,7,0
256,0.6617647299704406,25,topic11,7,0
257,0.6587166127188839,26,topic27,7,0
258,0.6578954044009202,27,topic9,7,0
259,0.6590053246558762,28,topic20,7,0
260,0.6567407573499398,29,topic32,7,0
261,0.6561244728125001,30,topic40,7,0
262,0.6547443919913096,31,topic5,7,0
263,0.6541554127788716,32,topic12,7,0
264,0.525683458470148,0,topic57,8,0
265,0.5422754540411656,1,topic37,8,0
266,0.5536302216642662,2,topic32,8,0
267,0.5634946365359652,3,topic15,8,0
268,0.570245508652363,4,topic39,8,0
269,0.5754707024605304,5,topic59,8,0
270,0.5817977180438753,6,topic38,8,0
271,0.584737375757337,7,topic49,8,0
272,0.587489692678421,8,topic58,8,0
273,0.5912811626149705,9,topic19,8,0
274,0.5937850418104627,10,topic53,8,0
275,0.5969073341343621,11,topic48,8,0
276,0.5991258463626785,12,topic20,8,0
