,score,num_features,feature,region,boot_n
5334,0.6138827047882601,21,topic1,8,18
5335,0.6151724641805258,22,topic26,8,18
5336,0.6178772897941223,23,topic35,8,18
5337,0.6203095331379689,24,topic49,8,18
5338,0.619358933689333,25,topic23,8,18
5339,0.6194437888660252,26,topic12,8,18
5340,0.6203244748084978,27,topic6,8,18
5341,0.6200356683917887,28,topic44,8,18
5342,0.6199873035198147,29,topic10,8,18
5343,0.6184027329956532,30,topic50,8,18
5344,0.6168410879468983,31,topic40,8,18
5345,0.6151944059630204,32,topic27,8,18
5346,0.5286476575430987,0,topic59,0,19
5347,0.5482964883364018,1,topic50,0,19
5348,0.5566247674211307,2,topic44,0,19
5349,0.5605322906471027,3,topic39,0,19
5350,0.5631162205422989,4,topic30,0,19
5351,0.5658154191901278,5,topic58,0,19
5352,0.5687898834055439,6,topic40,0,19
5353,0.5713576072799824,7,topic15,0,19
5354,0.573825558913662,8,topic27,0,19
5355,0.5778156556133159,9,topic10,0,19
5356,0.5838767815011235,10,topic6,0,19
5357,0.5882946475463422,11,topic7,0,19
5358,0.589087236337437,12,topic34,0,19
5359,0.5896840831926556,13,topic29,0,19
5360,0.5917880949296969,14,topic2,0,19
5361,0.5930948622993739,15,topic38,0,19
5362,0.5936558437445291,16,topic53,0,19
5363,0.5936495688166511,17,topic9,0,19
5364,0.5930421267296546,18,topic35,0,19
5365,0.5934977893667787,19,topic4,0,19
5366,0.5934728028526945,20,topic26,0,19
5367,0.5939238404947964,21,topic37,0,19
5368,0.5925936049519899,22,topic48,0,19
5369,0.5920094027554821,23,topic49,0,19
5370,0.5918764996669283,24,topic57,0,19
5371,0.5909251749379989,25,topic5,0,19
5372,0.5900602546649236,26,topic23,0,19
5373,0.5904840893852141,27,topic11,0,19
5374,0.5887540625797814,28,topic20,0,19
5375,0.5899707645514395,29,topic32,0,19
5376,0.5894798292099728,30,topic12,0,19
5377,0.5877923243886067,31,topic19,0,19
5378,0.5867275955357143,32,topic1,0,19
5379,0.5688930206971444,0,topic23,1,19
5380,0.5817443466605837,1,topic35,1,19
5381,0.5914799076364798,2,topic15,1,19
5382,0.599150466563482,3,topic48,1,19
5383,0.6088580498052147,4,topic6,1,19
5384,0.6150147922860552,5,topic27,1,19
5385,0.618160710203236,6,topic7,1,19
5386,0.6217881915207946,7,topic44,1,19
5387,0.6252241806848766,8,topic11,1,19
5388,0.632748862774636,9,topic2,1,19
5389,0.6351325692337291,10,topic12,1,19
5390,0.6354606378285502,11,topic4,1,19
5391,0.6370866985074459,12,topic5,1,19
5392,0.638300907292531,13,topic30,1,19
5393,0.6381291449912583,14,topic50,1,19
5394,0.6390501871816305,15,topic38,1,19
5395,0.641535767421721,16,topic26,1,19
5396,0.6468949547074547,17,topic34,1,19
5397,0.6518551929634404,18,topic20,1,19
5398,0.6498191398320264,19,topic49,1,19
5399,0.642676314583531,20,topic9,1,19
5400,0.6443124427177263,21,topic59,1,19
5401,0.6354264183677842,22,topic40,1,19
5402,0.6318997328017946,23,topic53,1,19
5403,0.6266994384423508,24,topic57,1,19
5404,0.6194144249395538,25,topic37,1,19
5405,0.6180723070059411,26,topic39,1,19
5406,0.6128596025503242,27,topic32,1,19
5407,0.6054999562409356,28,topic58,1,19
5408,0.6069031805823043,29,topic29,1,19
5409,0.6048249216419319,30,topic10,1,19
5410,0.6026794485235207,31,topic19,1,19
5411,0.6040379968376102,32,topic1,1,19
5412,0.557249260102468,0,topic15,2,19
5413,0.5791484524963465,1,topic37,2,19
5414,0.5898178699740975,2,topic57,2,19
5415,0.5961825839314763,3,topic44,2,19
5416,0.603134615999013,4,topic49,2,19
5417,0.6089711936619374,5,topic53,2,19
5418,0.61512678712488,6,topic38,2,19
5419,0.6191107216365948,7,topic59,2,19
5420,0.6238951544953505,8,topic2,2,19
5421,0.6252426991922367,9,topic4,2,19
5422,0.6276289328978535,10,topic30,2,19
5423,0.6281520135746248,11,topic32,2,19
5424,0.6295196375090781,12,topic11,2,19
5425,0.6305275644587409,13,topic6,2,19
5426,0.6311419744566277,14,topic19,2,19
